issue_id,type,status,epic_id,sprint,bounded_context,bounded_context_name,owner_role,file,governing_adrs,criterion_ids,rr_status,ddd_status,phase_f_status,phase_g_status,cto_risk_tier
ISSUE-0278,Implementable story,planned,EPIC-028,SPRINT-005,BC-007,Verificação Geométrica e Qualidade,Geoprocessamento,STORY-0168-ISSUE-0278-produzir-metricas-diagnostico-e-lineage-benchmarks-por-periodo-sensor-e-pe.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-025/ADR-041/ADR-042/ADR-043/ADR-044/ADR-045/ADR-046,AC-ISSUE-0278-01/AC-ISSUE-0278-02/AC-ISSUE-0278-03/AC-ISSUE-0278-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0279,Implementable story,planned,EPIC-028,SPRINT-005,BC-007,Verificação Geométrica e Qualidade,QA,STORY-0169-ISSUE-0279-executar-benchmark-negativos-e-regressao-cientifica-benchmarks-por-periodo.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-041/ADR-042/ADR-043/ADR-044/ADR-045/ADR-046/ADR-051/ADR-052/ADR-053,AC-ISSUE-0279-01/AC-ISSUE-0279-02/AC-ISSUE-0279-03/AC-ISSUE-0279-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0280,Implementable story,planned,EPIC-028,SPRINT-005,BC-007,Verificação Geométrica e Qualidade,Reviewer,STORY-0170-ISSUE-0280-auditar-evidencia-cientifica-e-final-benchmarks-por-periodo-sensor-e-perfi.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-044/ADR-045/ADR-046,AC-ISSUE-0280-01/AC-ISSUE-0280-02/AC-ISSUE-0280-03/AC-ISSUE-0280-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0281,Implementable story,planned,EPIC-029,SPRINT-005,BC-004,Plano de Processamento e Workflow,Arquiteto,STORY-0171-ISSUE-0281-definir-contrato-cientifico-e-invariantes-etapas-capacidades-canonicas-e-p.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-047,AC-ISSUE-0281-01/AC-ISSUE-0281-02/AC-ISSUE-0281-03/AC-ISSUE-0281-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0282,Implementable story,planned,EPIC-029,SPRINT-005,BC-004,Plano de Processamento e Workflow,Geoprocessamento,STORY-0172-ISSUE-0282-preparar-corpus-fixtures-e-representacao-tipada-etapas-capacidades-canonic.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-041/ADR-042/ADR-043/ADR-047/ADR-051,AC-ISSUE-0282-01/AC-ISSUE-0282-02/AC-ISSUE-0282-03/AC-ISSUE-0282-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0283,Implementable story,planned,EPIC-029,SPRINT-005,BC-004,Plano de Processamento e Workflow,Geoprocessamento,STORY-0173-ISSUE-0283-implementar-o-nucleo-algoritmico-etapas-capacidades-canonicas-e-processing.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0283-01/AC-ISSUE-0283-02/AC-ISSUE-0283-03/AC-ISSUE-0283-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0284,Implementable story,planned,EPIC-029,SPRINT-005,BC-004,Plano de Processamento e Workflow,Geoprocessamento,STORY-0174-ISSUE-0284-integrar-ao-processingplan-e-pipeline-etapas-capacidades-canonicas-e-proce.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0284-01/AC-ISSUE-0284-02/AC-ISSUE-0284-03/AC-ISSUE-0284-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0285,Implementable story,planned,EPIC-029,SPRINT-005,BC-004,Plano de Processamento e Workflow,Geoprocessamento,STORY-0175-ISSUE-0285-produzir-metricas-diagnostico-e-lineage-etapas-capacidades-canonicas-e-pro.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0285-01/AC-ISSUE-0285-02/AC-ISSUE-0285-03/AC-ISSUE-0285-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0286,Implementable story,planned,EPIC-029,SPRINT-005,BC-004,Plano de Processamento e Workflow,QA,STORY-0176-ISSUE-0286-executar-benchmark-negativos-e-regressao-cientifica-etapas-capacidades-can.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,AC-ISSUE-0286-01/AC-ISSUE-0286-02/AC-ISSUE-0286-03/AC-ISSUE-0286-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0287,Implementable story,planned,EPIC-029,SPRINT-005,BC-004,Plano de Processamento e Workflow,Reviewer,STORY-0177-ISSUE-0287-auditar-evidencia-cientifica-e-final-etapas-capacidades-canonicas-e-proces.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,AC-ISSUE-0287-01/AC-ISSUE-0287-02/AC-ISSUE-0287-03/AC-ISSUE-0287-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0288,Implementable story,planned,EPIC-030,SPRINT-005,BC-012,"Resultados, Diagnósticos e Exportação",Arquiteto,STORY-0178-ISSUE-0288-definir-contrato-cientifico-e-invariantes-taxonomia-versionada-de-falhas-e.md,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-038,AC-ISSUE-0288-01/AC-ISSUE-0288-02/AC-ISSUE-0288-03/AC-ISSUE-0288-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0289,Implementable story,planned,EPIC-030,SPRINT-005,BC-012,"Resultados, Diagnósticos e Exportação",Geoprocessamento,STORY-0179-ISSUE-0289-preparar-corpus-fixtures-e-representacao-tipada-taxonomia-versionada-de-fa.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0289-01/AC-ISSUE-0289-02/AC-ISSUE-0289-03/AC-ISSUE-0289-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0290,Implementable story,planned,EPIC-030,SPRINT-005,BC-012,"Resultados, Diagnósticos e Exportação",Geoprocessamento,STORY-0180-ISSUE-0290-implementar-o-nucleo-algoritmico-taxonomia-versionada-de-falhas-evidencias.md,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0290-01/AC-ISSUE-0290-02/AC-ISSUE-0290-03/AC-ISSUE-0290-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0291,Implementable story,planned,EPIC-030,SPRINT-005,BC-012,"Resultados, Diagnósticos e Exportação",Geoprocessamento,STORY-0181-ISSUE-0291-integrar-ao-processingplan-e-pipeline-taxonomia-versionada-de-falhas-evide.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0291-01/AC-ISSUE-0291-02/AC-ISSUE-0291-03/AC-ISSUE-0291-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0292,Implementable story,planned,EPIC-030,SPRINT-005,BC-012,"Resultados, Diagnósticos e Exportação",Geoprocessamento,STORY-0182-ISSUE-0292-produzir-metricas-diagnostico-e-lineage-taxonomia-versionada-de-falhas-evi.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0292-01/AC-ISSUE-0292-02/AC-ISSUE-0292-03/AC-ISSUE-0292-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0293,Implementable story,planned,EPIC-030,SPRINT-005,BC-012,"Resultados, Diagnósticos e Exportação",QA,STORY-0183-ISSUE-0293-executar-benchmark-negativos-e-regressao-cientifica-taxonomia-versionada-d.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0293-01/AC-ISSUE-0293-02/AC-ISSUE-0293-03/AC-ISSUE-0293-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0294,Implementable story,planned,EPIC-030,SPRINT-005,BC-012,"Resultados, Diagnósticos e Exportação",Reviewer,STORY-0184-ISSUE-0294-auditar-evidencia-cientifica-e-final-taxonomia-versionada-de-falhas-eviden.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,AC-ISSUE-0294-01/AC-ISSUE-0294-02/AC-ISSUE-0294-03/AC-ISSUE-0294-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0295,Implementable story,planned,EPIC-031,SPRINT-009,BC-016,Experiência e Orientação do Operador,Product Owner,STORY-0185-ISSUE-0295-definir-jornada-estados-e-acessibilidade-react-typescript-vite-design-syst.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-013/ADR-014/ADR-015,AC-ISSUE-0295-01/AC-ISSUE-0295-02/AC-ISSUE-0295-03/AC-ISSUE-0295-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0296,Implementable story,planned,EPIC-031,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0186-ISSUE-0296-integrar-contratos-e-cliente-tipado-react-typescript-vite-design-system-cl.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-013/ADR-014/ADR-015,AC-ISSUE-0296-01/AC-ISSUE-0296-02/AC-ISSUE-0296-03/AC-ISSUE-0296-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0297,Implementable story,planned,EPIC-031,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0187-ISSUE-0297-implementar-componentes-e-interacao-react-typescript-vite-design-system-cl.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-013/ADR-014/ADR-015,AC-ISSUE-0297-01/AC-ISSUE-0297-02/AC-ISSUE-0297-03/AC-ISSUE-0297-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0298,Implementable story,planned,EPIC-031,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0188-ISSUE-0298-integrar-mapa-fluxo-e-estados-de-erro-react-typescript-vite-design-system.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-013/ADR-014/ADR-015,AC-ISSUE-0298-01/AC-ISSUE-0298-02/AC-ISSUE-0298-03/AC-ISSUE-0298-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0299,Implementable story,planned,EPIC-031,SPRINT-009,BC-016,Experiência e Orientação do Operador,QA,STORY-0189-ISSUE-0299-executar-testes-de-componente-acessibilidade-e-e2e-react-typescript-vite-d.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-013/ADR-014/ADR-015/ADR-046/ADR-055,AC-ISSUE-0299-01/AC-ISSUE-0299-02/AC-ISSUE-0299-03/AC-ISSUE-0299-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0300,Implementable story,planned,EPIC-031,SPRINT-009,BC-016,Experiência e Orientação do Operador,Reviewer,STORY-0190-ISSUE-0300-auditar-ux-contrato-e-evidencia-final-react-typescript-vite-design-system.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-013/ADR-014/ADR-015,AC-ISSUE-0300-01/AC-ISSUE-0300-02/AC-ISSUE-0300-03/AC-ISSUE-0300-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0301,Implementable story,planned,EPIC-032,SPRINT-009,BC-016,Experiência e Orientação do Operador,Product Owner,STORY-0191-ISSUE-0301-definir-jornada-estados-e-acessibilidade-workspace-openlayers-configuracao.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-042/ADR-049,AC-ISSUE-0301-01/AC-ISSUE-0301-02/AC-ISSUE-0301-03/AC-ISSUE-0301-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0302,Implementable story,planned,EPIC-032,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0192-ISSUE-0302-integrar-contratos-e-cliente-tipado-workspace-openlayers-configuracao-acom.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-040/ADR-055,AC-ISSUE-0302-01/AC-ISSUE-0302-02/AC-ISSUE-0302-03/AC-ISSUE-0302-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0303,Implementable story,planned,EPIC-032,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0193-ISSUE-0303-implementar-componentes-e-interacao-workspace-openlayers-configuracao-acom.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,AC-ISSUE-0303-01/AC-ISSUE-0303-02/AC-ISSUE-0303-03/AC-ISSUE-0303-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0304,Implementable story,planned,EPIC-032,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0194-ISSUE-0304-integrar-mapa-fluxo-e-estados-de-erro-workspace-openlayers-configuracao-ac.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,AC-ISSUE-0304-01/AC-ISSUE-0304-02/AC-ISSUE-0304-03/AC-ISSUE-0304-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0305,Implementable story,planned,EPIC-032,SPRINT-009,BC-016,Experiência e Orientação do Operador,QA,STORY-0195-ISSUE-0305-executar-testes-de-componente-acessibilidade-e-e2e-workspace-openlayers-co.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,AC-ISSUE-0305-01/AC-ISSUE-0305-02/AC-ISSUE-0305-03/AC-ISSUE-0305-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0306,Implementable story,planned,EPIC-032,SPRINT-009,BC-016,Experiência e Orientação do Operador,Reviewer,STORY-0196-ISSUE-0306-auditar-ux-contrato-e-evidencia-final-workspace-openlayers-configuracao-ac.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,AC-ISSUE-0306-01/AC-ISSUE-0306-02/AC-ISSUE-0306-03/AC-ISSUE-0306-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0307,Implementable story,planned,EPIC-033,SPRINT-009,BC-016,Experiência e Orientação do Operador,Product Owner,STORY-0197-ISSUE-0307-definir-jornada-estados-e-acessibilidade-assistente-guiado-recomendacao-ex.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-051,AC-ISSUE-0307-01/AC-ISSUE-0307-02/AC-ISSUE-0307-03/AC-ISSUE-0307-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0308,Implementable story,planned,EPIC-033,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0198-ISSUE-0308-integrar-contratos-e-cliente-tipado-assistente-guiado-recomendacao-explica.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-047,AC-ISSUE-0308-01/AC-ISSUE-0308-02/AC-ISSUE-0308-03/AC-ISSUE-0308-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0309,Implementable story,planned,EPIC-033,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0199-ISSUE-0309-implementar-componentes-e-interacao-assistente-guiado-recomendacao-explica.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,AC-ISSUE-0309-01/AC-ISSUE-0309-02/AC-ISSUE-0309-03/AC-ISSUE-0309-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0310,Implementable story,planned,EPIC-033,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0200-ISSUE-0310-integrar-mapa-fluxo-e-estados-de-erro-assistente-guiado-recomendacao-expli.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,AC-ISSUE-0310-01/AC-ISSUE-0310-02/AC-ISSUE-0310-03/AC-ISSUE-0310-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0311,Implementable story,planned,EPIC-033,SPRINT-009,BC-016,Experiência e Orientação do Operador,QA,STORY-0201-ISSUE-0311-executar-testes-de-componente-acessibilidade-e-e2e-assistente-guiado-recom.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,AC-ISSUE-0311-01/AC-ISSUE-0311-02/AC-ISSUE-0311-03/AC-ISSUE-0311-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0312,Implementable story,planned,EPIC-033,SPRINT-009,BC-016,Experiência e Orientação do Operador,Reviewer,STORY-0202-ISSUE-0312-auditar-ux-contrato-e-evidencia-final-assistente-guiado-recomendacao-expli.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,AC-ISSUE-0312-01/AC-ISSUE-0312-02/AC-ISSUE-0312-03/AC-ISSUE-0312-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0313,Implementable story,planned,EPIC-034,SPRINT-009,BC-016,Experiência e Orientação do Operador,Product Owner,STORY-0203-ISSUE-0313-definir-jornada-estados-e-acessibilidade-painel-de-qualidade-do-lote-busca.md,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014/ADR-025/ADR-039/ADR-046,AC-ISSUE-0313-01/AC-ISSUE-0313-02/AC-ISSUE-0313-03/AC-ISSUE-0313-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0314,Implementable story,planned,EPIC-034,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0204-ISSUE-0314-integrar-contratos-e-cliente-tipado-painel-de-qualidade-do-lote-busca-serv.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014,AC-ISSUE-0314-01/AC-ISSUE-0314-02/AC-ISSUE-0314-03/AC-ISSUE-0314-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0315,Implementable story,planned,EPIC-034,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0205-ISSUE-0315-implementar-componentes-e-interacao-painel-de-qualidade-do-lote-busca-serv.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014,AC-ISSUE-0315-01/AC-ISSUE-0315-02/AC-ISSUE-0315-03/AC-ISSUE-0315-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0316,Implementable story,planned,EPIC-034,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0206-ISSUE-0316-integrar-mapa-fluxo-e-estados-de-erro-painel-de-qualidade-do-lote-busca-se.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014,AC-ISSUE-0316-01/AC-ISSUE-0316-02/AC-ISSUE-0316-03/AC-ISSUE-0316-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0317,Implementable story,planned,EPIC-034,SPRINT-009,BC-016,Experiência e Orientação do Operador,QA,STORY-0207-ISSUE-0317-executar-testes-de-componente-acessibilidade-e-e2e-painel-de-qualidade-do.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014,AC-ISSUE-0317-01/AC-ISSUE-0317-02/AC-ISSUE-0317-03/AC-ISSUE-0317-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0318,Implementable story,planned,EPIC-034,SPRINT-009,BC-016,Experiência e Orientação do Operador,Reviewer,STORY-0208-ISSUE-0318-auditar-ux-contrato-e-evidencia-final-painel-de-qualidade-do-lote-busca-se.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014,AC-ISSUE-0318-01/AC-ISSUE-0318-02/AC-ISSUE-0318-03/AC-ISSUE-0318-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0319,Implementable story,planned,EPIC-035,SPRINT-009,BC-011,Revisão e Correção,Product Owner,STORY-0209-ISSUE-0319-definir-fluxo-de-revisao-e-decisoes-permitidas-workflow-de-revisao-com-gat.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,AC-ISSUE-0319-01/AC-ISSUE-0319-02/AC-ISSUE-0319-03/AC-ISSUE-0319-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0320,Implementable story,planned,EPIC-035,SPRINT-009,BC-011,Revisão e Correção,Arquiteto,STORY-0210-ISSUE-0320-definir-contratos-de-correcao-e-nova-tentativa-workflow-de-revisao-com-gat.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-046,AC-ISSUE-0320-01/AC-ISSUE-0320-02/AC-ISSUE-0320-03/AC-ISSUE-0320-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0321,Implementable story,planned,EPIC-035,SPRINT-009,BC-011,Revisão e Correção,Frontend,STORY-0211-ISSUE-0321-implementar-workspace-e-comparacao-workflow-de-revisao-com-gates-revisavei.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,AC-ISSUE-0321-01/AC-ISSUE-0321-02/AC-ISSUE-0321-03/AC-ISSUE-0321-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0322,Implementable story,planned,EPIC-035,SPRINT-009,BC-011,Revisão e Correção,Backend,STORY-0212-ISSUE-0322-implementar-lifecycle-e-auditoria-workflow-de-revisao-com-gates-revisaveis.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019,AC-ISSUE-0322-01/AC-ISSUE-0322-02/AC-ISSUE-0322-03/AC-ISSUE-0322-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0323,Implementable story,planned,EPIC-035,SPRINT-009,BC-011,Revisão e Correção,QA,STORY-0213-ISSUE-0323-executar-testes-de-revisao-hard-gates-e-concorrencia-workflow-de-revisao-c.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,AC-ISSUE-0323-01/AC-ISSUE-0323-02/AC-ISSUE-0323-03/AC-ISSUE-0323-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0324,Implementable story,planned,EPIC-035,SPRINT-009,BC-011,Revisão e Correção,Reviewer,STORY-0214-ISSUE-0324-auditar-rastreabilidade-e-evidencia-final-workflow-de-revisao-com-gates-re.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,AC-ISSUE-0324-01/AC-ISSUE-0324-02/AC-ISSUE-0324-03/AC-ISSUE-0324-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0325,Implementable story,planned,EPIC-036,SPRINT-009,BC-016,Experiência e Orientação do Operador,Product Owner,STORY-0215-ISSUE-0325-definir-conteudo-exemplos-e-objetivos-de-aprendizagem-central-aprender-exe.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-014,AC-ISSUE-0325-01/AC-ISSUE-0325-02/AC-ISSUE-0325-03/AC-ISSUE-0325-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0326,Implementable story,planned,EPIC-036,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0216-ISSUE-0326-implementar-estrutura-e-navegacao-de-aprendizagem-central-aprender-exemplo.md,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-014,AC-ISSUE-0326-01/AC-ISSUE-0326-02/AC-ISSUE-0326-03/AC-ISSUE-0326-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0327,Implementable story,planned,EPIC-036,SPRINT-009,BC-016,Experiência e Orientação do Operador,Frontend,STORY-0217-ISSUE-0327-criar-exemplos-visuais-e-projeto-demonstrativo-central-aprender-exemplos-v.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-014,AC-ISSUE-0327-01/AC-ISSUE-0327-02/AC-ISSUE-0327-03/AC-ISSUE-0327-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0328,Implementable story,planned,EPIC-036,SPRINT-009,BC-016,Experiência e Orientação do Operador,QA,STORY-0218-ISSUE-0328-validar-acessibilidade-clareza-e-consistencia-tecnica-central-aprender-exe.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-014,AC-ISSUE-0328-01/AC-ISSUE-0328-02/AC-ISSUE-0328-03/AC-ISSUE-0328-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0329,Implementable story,planned,EPIC-036,SPRINT-009,BC-016,Experiência e Orientação do Operador,Reviewer,STORY-0219-ISSUE-0329-auditar-conteudo-e-evidencia-final-central-aprender-exemplos-visuais-proje.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-014,AC-ISSUE-0329-01/AC-ISSUE-0329-02/AC-ISSUE-0329-03/AC-ISSUE-0329-04,PASS,PASS,PASS,PASS,MEDIUM
ISSUE-0330,Implementable story,planned,EPIC-037,SPRINT-010,BC-012,"Resultados, Diagnósticos e Exportação",Arquiteto,STORY-0220-ISSUE-0330-definir-schemas-formatos-e-invariantes-de-resultado-persistencia-e-exporta.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014/ADR-016/ADR-025/ADR-038/ADR-046/ADR-048,AC-ISSUE-0330-01/AC-ISSUE-0330-02/AC-ISSUE-0330-03/AC-ISSUE-0330-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0331,Implementable story,planned,EPIC-037,SPRINT-010,BC-012,"Resultados, Diagnósticos e Exportação",Backend,STORY-0221-ISSUE-0331-implementar-persistencia-e-snapshots-persistencia-e-exportacao-escalavel-d.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-025,AC-ISSUE-0331-01/AC-ISSUE-0331-02/AC-ISSUE-0331-03/AC-ISSUE-0331-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0332,Implementable story,planned,EPIC-037,SPRINT-010,BC-012,"Resultados, Diagnósticos e Exportação",Backend,STORY-0222-ISSUE-0332-implementar-geracao-e-exportacao-persistencia-e-exportacao-escalavel-de-re.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-025,AC-ISSUE-0332-01/AC-ISSUE-0332-02/AC-ISSUE-0332-03/AC-ISSUE-0332-04,PASS,PASS,PASS,PASS,HIGH
