story_id,issue_id,task_id,epic_id,sprint,domain,bounded_context,bounded_context_name,type,status,role,title,dependencies,requirements,file,governing_adrs,requirement_basis,criterion_ids,rr_status,ddd_status,phase_f_status,phase_g_status,cto_risk_tier
STORY-0225,ISSUE-0335,TASK-0225,EPIC-037,SPRINT-010,REP,BC-012,"Resultados, Diagnósticos e Exportação",Story,planned,Reviewer,"Auditar lineage e evidência final: persistência e exportação escalável de resultados por imagem/lote, geometrias, manifestos e checksums",STORY-0224,,STORY-0225-ISSUE-0335-auditar-lineage-e-evidencia-final-persistencia-e-exportacao-escalavel-de-r.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-025,DERIVED_CONTROL,AC-ISSUE-0335-01/AC-ISSUE-0335-02/AC-ISSUE-0335-03/AC-ISSUE-0335-04,PASS,PASS,PASS,PASS,HIGH
STORY-0226,ISSUE-0336,TASK-0226,EPIC-038,SPRINT-010,REP,BC-007,Verificação Geométrica e Qualidade,Story,planned,Arquiteto,"Definir schemas, formatos e invariantes de resultado: métricas, heatmap amostrado e diagnóstico denso do Image Deformation Profile",STORY-0142/STORY-0225,,STORY-0226-ISSUE-0336-definir-schemas-formatos-e-invariantes-de-resultado-metricas-heatmap-amost.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-046,DERIVED_CONTROL,AC-ISSUE-0336-01/AC-ISSUE-0336-02/AC-ISSUE-0336-03/AC-ISSUE-0336-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0227,ISSUE-0337,TASK-0227,EPIC-038,SPRINT-010,REP,BC-007,Verificação Geométrica e Qualidade,Story,planned,Backend,"Implementar persistência e snapshots: métricas, heatmap amostrado e diagnóstico denso do Image Deformation Profile",STORY-0226,REQ-QUAL-005,STORY-0227-ISSUE-0337-implementar-persistencia-e-snapshots-metricas-heatmap-amostrado-e-diagnost.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-046,MIXED,AC-ISSUE-0337-01/AC-ISSUE-0337-02/AC-ISSUE-0337-03/AC-ISSUE-0337-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0228,ISSUE-0338,TASK-0228,EPIC-038,SPRINT-010,REP,BC-007,Verificação Geométrica e Qualidade,Story,planned,Backend,"Implementar geração e exportação: métricas, heatmap amostrado e diagnóstico denso do Image Deformation Profile",STORY-0226,,STORY-0228-ISSUE-0338-implementar-geracao-e-exportacao-metricas-heatmap-amostrado-e-diagnostico.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-046,DERIVED_CONTROL,AC-ISSUE-0338-01/AC-ISSUE-0338-02/AC-ISSUE-0338-03/AC-ISSUE-0338-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0229,ISSUE-0339,TASK-0229,EPIC-038,SPRINT-010,REP,BC-007,Verificação Geométrica e Qualidade,Story,planned,Frontend,"Expor consulta, download e visualização: métricas, heatmap amostrado e diagnóstico denso do Image Deformation Profile",STORY-0226,,STORY-0229-ISSUE-0339-expor-consulta-download-e-visualizacao-metricas-heatmap-amostrado-e-diagno.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016/ADR-046,DERIVED_CONTROL,AC-ISSUE-0339-01/AC-ISSUE-0339-02/AC-ISSUE-0339-03/AC-ISSUE-0339-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0230,ISSUE-0340,TASK-0230,EPIC-038,SPRINT-010,REP,BC-007,Verificação Geométrica e Qualidade,Story,planned,QA,"Validar escala, reprodutibilidade e integridade: métricas, heatmap amostrado e diagnóstico denso do Image Deformation Profile",STORY-0227/STORY-0228/STORY-0229,,STORY-0230-ISSUE-0340-validar-escala-reprodutibilidade-e-integridade-metricas-heatmap-amostrado.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-046,DERIVED_CONTROL,AC-ISSUE-0340-01/AC-ISSUE-0340-02/AC-ISSUE-0340-03/AC-ISSUE-0340-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0231,ISSUE-0341,TASK-0231,EPIC-038,SPRINT-010,REP,BC-007,Verificação Geométrica e Qualidade,Story,planned,Reviewer,"Auditar lineage e evidência final: métricas, heatmap amostrado e diagnóstico denso do Image Deformation Profile",STORY-0230,,STORY-0231-ISSUE-0341-auditar-lineage-e-evidencia-final-metricas-heatmap-amostrado-e-diagnostico.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-046,DERIVED_CONTROL,AC-ISSUE-0341-01/AC-ISSUE-0341-02/AC-ISSUE-0341-03/AC-ISSUE-0341-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0232,ISSUE-0342,TASK-0232,EPIC-039,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,DevOps,"Definir SLO, runbook e controles operacionais: instrumentação OpenTelemetry, correlation IDs, métricas, dashboards e alertas para API, RabbitMQ e workers",STORY-0025/STORY-0081/STORY-0109/STORY-0424/STORY-0515,REQ-AIE-001/REQ-AIE-005/REQ-OBS-002/REQ-RUNTIME-010/REQ-WORKER-001/REQ-WORKER-010,STORY-0232-ISSUE-0342-definir-slo-runbook-e-controles-operacionais-instrumentacao-opentelemetry.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-017/ADR-033/ADR-034/ADR-038/ADR-051/ADR-052/ADR-053/ADR-054,MIXED,AC-ISSUE-0342-01/AC-ISSUE-0342-02/AC-ISSUE-0342-03/AC-ISSUE-0342-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0233,ISSUE-0343,TASK-0233,EPIC-039,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,DevOps,"Consolidar slices e liberar integração: instrumentação OpenTelemetry, correlation IDs, métricas, dashboards e alertas para API, RabbitMQ e workers",STORY-0745/STORY-0746,,STORY-0233-ISSUE-0343-implementar-automacao-operacional-instrumentacao-opentelemetry-correlation.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-033/ADR-034,DERIVED_CONTROL,AC-ISSUE-0343-01/AC-ISSUE-0343-02/AC-ISSUE-0343-03/AC-ISSUE-0343-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0234,ISSUE-0344,TASK-0234,EPIC-039,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,DevOps,"Instrumentar sinais, dashboards e alertas: instrumentação OpenTelemetry, correlation IDs, métricas, dashboards e alertas para API, RabbitMQ e workers",STORY-0232,REQ-EPIC-018/REQ-OBS-001/REQ-WORKER-002/REQ-WORKER-004/REQ-WORKER-005/REQ-WORKER-006/REQ-WORKER-007/REQ-WORKER-008/REQ-WORKER-009,STORY-0234-ISSUE-0344-instrumentar-sinais-dashboards-e-alertas-instrumentacao-opentelemetry-corr.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-018/ADR-020/ADR-033/ADR-034/ADR-037/ADR-038/ADR-054,MIXED,AC-ISSUE-0344-01/AC-ISSUE-0344-02/AC-ISSUE-0344-03/AC-ISSUE-0344-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0235,ISSUE-0345,TASK-0235,EPIC-039,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,QA,"Executar drills, fault injection e recuperação: instrumentação OpenTelemetry, correlation IDs, métricas, dashboards e alertas para API, RabbitMQ e workers",STORY-0232,,STORY-0235-ISSUE-0345-executar-drills-fault-injection-e-recuperacao-instrumentacao-opentelemetry.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012,DERIVED_CONTROL,AC-ISSUE-0345-01/AC-ISSUE-0345-02/AC-ISSUE-0345-03/AC-ISSUE-0345-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0236,ISSUE-0346,TASK-0236,EPIC-039,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,Security,"Validar acesso, redaction e exposição: instrumentação OpenTelemetry, correlation IDs, métricas, dashboards e alertas para API, RabbitMQ e workers",STORY-0233/STORY-0234/STORY-0235,REQ-LOG-001/REQ-RUNTIME-009,STORY-0236-ISSUE-0346-validar-acesso-redaction-e-exposicao-instrumentacao-opentelemetry-correlat.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-030/ADR-031/ADR-032/ADR-055,MIXED,AC-ISSUE-0346-01/AC-ISSUE-0346-02/AC-ISSUE-0346-03/AC-ISSUE-0346-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0237,ISSUE-0347,TASK-0237,EPIC-039,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,Reviewer,"Auditar evidência operacional final: instrumentação OpenTelemetry, correlation IDs, métricas, dashboards e alertas para API, RabbitMQ e workers",STORY-0236,,STORY-0237-ISSUE-0347-auditar-evidencia-operacional-final-instrumentacao-opentelemetry-correlati.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012,DERIVED_CONTROL,AC-ISSUE-0347-01/AC-ISSUE-0347-02/AC-ISSUE-0347-03/AC-ISSUE-0347-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0238,ISSUE-0348,TASK-0238,EPIC-040,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,DevOps,"Definir SLO, runbook e controles operacionais: benchmark, limites e orçamento de recursos",STORY-0142/STORY-0237/STORY-0431/STORY-0438,REQ-OUT-001/REQ-SCH-004,STORY-0238-ISSUE-0348-definir-slo-runbook-e-controles-operacionais-benchmark-limites-e-orcamento.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-012/ADR-033/ADR-034/ADR-039/ADR-042,MIXED,AC-ISSUE-0348-01/AC-ISSUE-0348-02/AC-ISSUE-0348-03/AC-ISSUE-0348-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0239,ISSUE-0349,TASK-0239,EPIC-040,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,DevOps,"Implementar automação operacional: benchmark, limites e orçamento de recursos",STORY-0238,REQ-NFR-001/REQ-RMQ-001/REQ-SCL-001,STORY-0239-ISSUE-0349-implementar-automacao-operacional-benchmark-limites-e-orcamento-de-recurso.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034/ADR-036/ADR-040/ADR-053,MIXED,AC-ISSUE-0349-01/AC-ISSUE-0349-02/AC-ISSUE-0349-03/AC-ISSUE-0349-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0240,ISSUE-0350,TASK-0240,EPIC-040,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,DevOps,"Instrumentar sinais, dashboards e alertas: benchmark, limites e orçamento de recursos",STORY-0238,REQ-RES-001/REQ-SMO-001/REQ-SMO-003,STORY-0240-ISSUE-0350-instrumentar-sinais-dashboards-e-alertas-benchmark-limites-e-orcamento-de.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-012/ADR-033/ADR-034/ADR-039,MIXED,AC-ISSUE-0350-01/AC-ISSUE-0350-02/AC-ISSUE-0350-03/AC-ISSUE-0350-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0241,ISSUE-0351,TASK-0241,EPIC-040,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,QA,"Executar drills, fault injection e recuperação: benchmark, limites e orçamento de recursos",STORY-0238,,STORY-0241-ISSUE-0351-executar-drills-fault-injection-e-recuperacao-benchmark-limites-e-orcament.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0351-01/AC-ISSUE-0351-02/AC-ISSUE-0351-03/AC-ISSUE-0351-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0242,ISSUE-0352,TASK-0242,EPIC-040,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,Security,"Validar acesso, redaction e exposição: benchmark, limites e orçamento de recursos",STORY-0239/STORY-0240/STORY-0241,REQ-SRP-001,STORY-0242-ISSUE-0352-validar-acesso-redaction-e-exposicao-benchmark-limites-e-orcamento-de-recu.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032/ADR-053,MIXED,AC-ISSUE-0352-01/AC-ISSUE-0352-02/AC-ISSUE-0352-03/AC-ISSUE-0352-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0243,ISSUE-0353,TASK-0243,EPIC-040,SPRINT-011,OPS,BC-014,"Operações, Auditoria e Suporte",Story,planned,Reviewer,"Auditar evidência operacional final: benchmark, limites e orçamento de recursos",STORY-0242,,STORY-0243-ISSUE-0353-auditar-evidencia-operacional-final-benchmark-limites-e-orcamento-de-recur.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0353-01/AC-ISSUE-0353-02/AC-ISSUE-0353-03/AC-ISSUE-0353-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0244,ISSUE-0354,TASK-0244,EPIC-041,SPRINT-002,SEC,BC-014,"Operações, Auditoria e Suporte",Story,planned,Security,"Modelar ameaças e requisitos de controle: threat model validado, scanning e testes ofensivos",STORY-0061,REQ-NET-001,STORY-0244-ISSUE-0354-modelar-ameacas-e-requisitos-de-controle-threat-model-validado-scanning-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,MIXED,AC-ISSUE-0354-01/AC-ISSUE-0354-02/AC-ISSUE-0354-03/AC-ISSUE-0354-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0245,ISSUE-0355,TASK-0245,EPIC-041,SPRINT-002,SEC,BC-014,"Operações, Auditoria e Suporte",Story,planned,Arquiteto,"Consolidar slices e liberar integração: threat model validado, scanning e testes ofensivos",STORY-0747/STORY-0748/STORY-0749,,STORY-0245-ISSUE-0355-definir-politicas-e-contratos-fail-closed-threat-model-validado-scanning-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0355-01/AC-ISSUE-0355-02/AC-ISSUE-0355-03/AC-ISSUE-0355-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0246,ISSUE-0356,TASK-0246,EPIC-041,SPRINT-002,SEC,BC-014,"Operações, Auditoria e Suporte",Story,planned,Backend,"Implementar controles e enforcement: threat model validado, scanning e testes ofensivos",STORY-0244,,STORY-0246-ISSUE-0356-implementar-controles-e-enforcement-threat-model-validado-scanning-e-teste.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-023,DERIVED_CONTROL,AC-ISSUE-0356-01/AC-ISSUE-0356-02/AC-ISSUE-0356-03/AC-ISSUE-0356-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0247,ISSUE-0357,TASK-0247,EPIC-041,SPRINT-002,SEC,BC-014,"Operações, Auditoria e Suporte",Story,planned,Security,"Executar testes negativos e ofensivos: threat model validado, scanning e testes ofensivos",STORY-0244,,STORY-0247-ISSUE-0357-executar-testes-negativos-e-ofensivos-threat-model-validado-scanning-e-tes.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,DERIVED_CONTROL,AC-ISSUE-0357-01/AC-ISSUE-0357-02/AC-ISSUE-0357-03/AC-ISSUE-0357-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0248,ISSUE-0358,TASK-0248,EPIC-041,SPRINT-002,SEC,BC-014,"Operações, Auditoria e Suporte",Story,planned,DevOps,"Instrumentar detecção, resposta e runbook: threat model validado, scanning e testes ofensivos",STORY-0245/STORY-0246/STORY-0247,,STORY-0248-ISSUE-0358-instrumentar-deteccao-resposta-e-runbook-threat-model-validado-scanning-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,DERIVED_CONTROL,AC-ISSUE-0358-01/AC-ISSUE-0358-02/AC-ISSUE-0358-03/AC-ISSUE-0358-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0249,ISSUE-0359,TASK-0249,EPIC-041,SPRINT-002,SEC,BC-014,"Operações, Auditoria e Suporte",Story,planned,Reviewer,"Auditar evidência de segurança final: threat model validado, scanning e testes ofensivos",STORY-0248,,STORY-0249-ISSUE-0359-auditar-evidencia-de-seguranca-final-threat-model-validado-scanning-e-test.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0359-01/AC-ISSUE-0359-02/AC-ISSUE-0359-03/AC-ISSUE-0359-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0250,ISSUE-0360,TASK-0250,EPIC-042,SPRINT-012,PUB,BC-015,"Release, Instalação e Supply Chain",Story,planned,Product Owner,"Definir critérios jurídicos e de publicação: licença, citação, sanitização e revisão externa concluídas",,,STORY-0250-ISSUE-0360-definir-criterios-juridicos-e-de-publicacao-licenca-citacao-sanitizacao-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016,DERIVED_CONTROL,AC-ISSUE-0360-01/AC-ISSUE-0360-02/AC-ISSUE-0360-03/AC-ISSUE-0360-04,PASS,PASS,PASS,PASS,HIGH
STORY-0251,ISSUE-0361,TASK-0251,EPIC-042,SPRINT-012,PUB,BC-015,"Release, Instalação e Supply Chain",Story,planned,Tech Lead,"Materializar notices, citação e manifests: licença, citação, sanitização e revisão externa concluídas",STORY-0250,REQ-CIT-001/REQ-EPIC-042/REQ-EPIC-043/REQ-OSS-001/REQ-PUB-004,STORY-0251-ISSUE-0361-materializar-notices-citacao-e-manifests-licenca-citacao-sanitizacao-e-rev.md,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-037/ADR-056,MIXED,AC-ISSUE-0361-01/AC-ISSUE-0361-02/AC-ISSUE-0361-03/AC-ISSUE-0361-04,PASS,PASS,PASS,PASS,HIGH
STORY-0252,ISSUE-0362,TASK-0252,EPIC-042,SPRINT-012,PUB,BC-015,"Release, Instalação e Supply Chain",Story,planned,DevOps,"Automatizar verificações de publicação: licença, citação, sanitização e revisão externa concluídas",STORY-0250,,STORY-0252-ISSUE-0362-automatizar-verificacoes-de-publicacao-licenca-citacao-sanitizacao-e-revis.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,DERIVED_CONTROL,AC-ISSUE-0362-01/AC-ISSUE-0362-02/AC-ISSUE-0362-03/AC-ISSUE-0362-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0253,ISSUE-0363,TASK-0253,EPIC-042,SPRINT-012,PUB,BC-015,"Release, Instalação e Supply Chain",Story,planned,Security,"Executar sanitização e revisão de segurança: licença, citação, sanitização e revisão externa concluídas",STORY-0251/STORY-0252,,STORY-0253-ISSUE-0363-executar-sanitizacao-e-revisao-de-seguranca-licenca-citacao-sanitizacao-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,DERIVED_CONTROL,AC-ISSUE-0363-01/AC-ISSUE-0363-02/AC-ISSUE-0363-03/AC-ISSUE-0363-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0254,ISSUE-0364,TASK-0254,EPIC-042,SPRINT-012,PUB,BC-015,"Release, Instalação e Supply Chain",Story,planned,Reviewer,"Registrar aprovação e evidência final: licença, citação, sanitização e revisão externa concluídas",STORY-0253,,STORY-0254-ISSUE-0364-registrar-aprovacao-e-evidencia-final-licenca-citacao-sanitizacao-e-revisa.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0364-01/AC-ISSUE-0364-02/AC-ISSUE-0364-03/AC-ISSUE-0364-04,PASS,PASS,PASS,PASS,HIGH
STORY-0255,ISSUE-0365,TASK-0255,EPIC-043,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,Tech Lead,"Definir gate, versão e critérios de release: release documentada com rollback e suporte",,,STORY-0255-ISSUE-0365-definir-gate-versao-e-criterios-de-release-release-documentada-com-rollbac.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-016,DERIVED_CONTROL,AC-ISSUE-0365-01/AC-ISSUE-0365-02/AC-ISSUE-0365-03/AC-ISSUE-0365-04,PASS,PASS,PASS,PASS,HIGH
STORY-0256,ISSUE-0366,TASK-0256,EPIC-043,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,DevOps,Implementar pipeline e artifacts de release: release documentada com rollback e suporte,STORY-0255,REQ-SRG-003/REQ-TOOL-008/REQ-TOOL-010,STORY-0256-ISSUE-0366-implementar-pipeline-e-artifacts-de-release-release-documentada-com-rollba.md,ADR-001/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-014/ADR-033/ADR-034/ADR-053,MIXED,AC-ISSUE-0366-01/AC-ISSUE-0366-02/AC-ISSUE-0366-03/AC-ISSUE-0366-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0257,ISSUE-0367,TASK-0257,EPIC-043,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,DevOps,"Implementar upgrade, rollback e compatibilidade: release documentada com rollback e suporte",STORY-0255,REQ-SRG-004,STORY-0257-ISSUE-0367-implementar-upgrade-rollback-e-compatibilidade-release-documentada-com-rol.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034/ADR-053,MIXED,AC-ISSUE-0367-01/AC-ISSUE-0367-02/AC-ISSUE-0367-03/AC-ISSUE-0367-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0258,ISSUE-0368,TASK-0258,EPIC-043,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,Security,"Gerar evidências, SBOM e attestations: release documentada com rollback e suporte",STORY-0255,,STORY-0258-ISSUE-0368-gerar-evidencias-sbom-e-attestations-release-documentada-com-rollback-e-su.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,DERIVED_CONTROL,AC-ISSUE-0368-01/AC-ISSUE-0368-02/AC-ISSUE-0368-03/AC-ISSUE-0368-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0259,ISSUE-0369,TASK-0259,EPIC-043,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,QA,Executar instalação limpa e rehearsal: release documentada com rollback e suporte,STORY-0256/STORY-0257/STORY-0258,,STORY-0259-ISSUE-0369-executar-instalacao-limpa-e-rehearsal-release-documentada-com-rollback-e-s.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0369-01/AC-ISSUE-0369-02/AC-ISSUE-0369-03/AC-ISSUE-0369-04,PASS,PASS,PASS,PASS,HIGH
STORY-0260,ISSUE-0370,TASK-0260,EPIC-043,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,Reviewer,Auditar release candidata final: release documentada com rollback e suporte,STORY-0259,,STORY-0260-ISSUE-0370-auditar-release-candidata-final-release-documentada-com-rollback-e-suporte.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0370-01/AC-ISSUE-0370-02/AC-ISSUE-0370-03/AC-ISSUE-0370-04,PASS,PASS,PASS,PASS,HIGH
STORY-0261,ISSUE-0371,TASK-0261,EPIC-044,SPRINT-005,GEO,BC-006,Georreferenciamento,Story,planned,Arquiteto,"Definir contrato científico e invariantes: OutputProfile, COG canônico, preservação de resolução e validação da grade",STORY-0142/STORY-0061,REQ-ART-002/REQ-CRS-006/REQ-OUT-001,STORY-0261-ISSUE-0371-definir-contrato-cientifico-e-invariantes-outputprofile-cog-canonico-prese.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-025/ADR-041/ADR-042/ADR-043/ADR-049,MIXED,AC-ISSUE-0371-01/AC-ISSUE-0371-02/AC-ISSUE-0371-03/AC-ISSUE-0371-04,PASS,PASS,PASS,PASS,HIGH
STORY-0262,ISSUE-0372,TASK-0262,EPIC-044,SPRINT-005,GEO,BC-006,Georreferenciamento,Story,planned,Geoprocessamento,"Preparar corpus, fixtures e representação tipada: OutputProfile, COG canônico, preservação de resolução e validação da grade",STORY-0261,REQ-RAS-001/REQ-RAS-002,STORY-0262-ISSUE-0372-preparar-corpus-fixtures-e-representacao-tipada-outputprofile-cog-canonico.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-025/ADR-041/ADR-042/ADR-043/ADR-049,MIXED,AC-ISSUE-0372-01/AC-ISSUE-0372-02/AC-ISSUE-0372-03/AC-ISSUE-0372-04,PASS,PASS,PASS,PASS,HIGH
STORY-0263,ISSUE-0373,TASK-0263,EPIC-044,SPRINT-005,GEO,BC-006,Georreferenciamento,Story,planned,Geoprocessamento,"Implementar o núcleo algorítmico: OutputProfile, COG canônico, preservação de resolução e validação da grade",STORY-0261,,STORY-0263-ISSUE-0373-implementar-o-nucleo-algoritmico-outputprofile-cog-canonico-preservacao-de.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-025/ADR-041/ADR-042/ADR-043/ADR-049,DERIVED_CONTROL,AC-ISSUE-0373-01/AC-ISSUE-0373-02/AC-ISSUE-0373-03/AC-ISSUE-0373-04,PASS,PASS,PASS,PASS,HIGH
STORY-0264,ISSUE-0374,TASK-0264,EPIC-044,SPRINT-005,GEO,BC-006,Georreferenciamento,Story,planned,Geoprocessamento,"Integrar ao ProcessingPlan e pipeline: OutputProfile, COG canônico, preservação de resolução e validação da grade",STORY-0261,,STORY-0264-ISSUE-0374-integrar-ao-processingplan-e-pipeline-outputprofile-cog-canonico-preservac.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-025/ADR-041/ADR-042/ADR-043/ADR-049,DERIVED_CONTROL,AC-ISSUE-0374-01/AC-ISSUE-0374-02/AC-ISSUE-0374-03/AC-ISSUE-0374-04,PASS,PASS,PASS,PASS,HIGH
STORY-0265,ISSUE-0375,TASK-0265,EPIC-044,SPRINT-005,GEO,BC-006,Georreferenciamento,Story,planned,Geoprocessamento,"Produzir métricas, diagnóstico e lineage: OutputProfile, COG canônico, preservação de resolução e validação da grade",STORY-0261,,STORY-0265-ISSUE-0375-produzir-metricas-diagnostico-e-lineage-outputprofile-cog-canonico-preserv.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-025/ADR-041/ADR-042/ADR-043/ADR-049,DERIVED_CONTROL,AC-ISSUE-0375-01/AC-ISSUE-0375-02/AC-ISSUE-0375-03/AC-ISSUE-0375-04,PASS,PASS,PASS,PASS,HIGH
